,Rainfall,Temperature,Humidity,WindSpeed,rain_lag7,rain_lag14,rain_lag30,rain_rolling7,rain_rolling30,cum_monthly,is_monsoon,month,year,label
2021-11-01,1.91,24.61,82.82,2.48,1.71,0.29,14.71,0.7071428571428541,4.786666666666666,1.91,0,11,2021,1
2021-11-02,0.82,24.22,82.08,3.08,0.27,0.0,5.11,0.7857142857142826,4.643666666666666,2.73,0,11,2021,1
2021-11-03,3.91,23.5,83.2,2.66,0.0,0.78,3.13,1.3442857142857112,4.669666666666667,6.640000000000001,0,11,2021,1
2021-11-04,3.1,23.68,85.67,1.98,0.0,12.93,7.29,1.7871428571428543,4.53,9.74,0,11,2021,1
2021-11-05,6.23,23.77,84.51,1.63,1.32,7.4,45.33,2.4885714285714258,3.2266666666666666,15.97,0,11,2021,1
2021-11-06,2.32,24.12,82.65,1.7,0.94,5.78,20.34,2.685714285714283,2.626,18.29,0,11,2021,1
2021-11-07,0.02,22.59,85.54,1.46,0.51,7.21,1.29,2.615714285714283,2.583666666666667,18.31,0,11,2021,1
2021-11-08,0.32,22.45,84.39,0.97,1.91,1.71,2.72,2.3885714285714257,2.5036666666666667,18.63,0,11,2021,1
2021-11-09,0.17,23.59,79.68,1.57,0.82,0.27,3.37,2.2957142857142827,2.397,18.8,0,11,2021,1
2021-11-10,0.0,22.55,76.73,1.87,3.91,0.0,4.57,1.7371428571428542,2.244666666666667,18.8,0,11,2021,1
2021-11-11,1.0,20.22,84.85,1.34,3.1,0.0,3.25,1.437142857142854,2.1696666666666666,19.8,0,11,2021,1
2021-11-12,7.92,20.56,93.02,2.6,6.23,1.32,1.68,1.6785714285714255,2.377666666666667,27.72,0,11,2021,1
2021-11-13,4.35,23.95,86.01,2.38,2.32,0.94,0.45,1.9685714285714255,2.5076666666666667,32.07,0,11,2021,1
2021-11-14,20.59,24.05,87.79,1.55,0.02,0.51,2.76,4.907142857142854,3.102,52.66,0,11,2021,1
2021-11-15,14.67,24.29,86.18,2.87,0.32,1.91,0.37,6.957142857142854,3.5786666666666664,67.33,0,11,2021,1
2021-11-16,18.91,24.27,87.48,2.31,0.17,0.82,0.89,9.63428571428571,4.179333333333333,86.24000000000001,0,11,2021,1
2021-11-17,9.13,24.08,88.43,1.9,0.0,3.91,0.29,10.938571428571425,4.474,95.37,0,11,2021,1
2021-11-18,15.24,22.64,88.57,1.59,1.0,3.1,0.0,12.972857142857139,4.982,110.61,0,11,2021,1
2021-11-19,17.24,22.08,94.22,2.0,7.92,6.23,0.78,14.30428571428571,5.530666666666666,127.85,0,11,2021,1
2021-11-20,20.18,23.84,90.37,2.4,4.35,2.32,12.93,16.565714285714282,5.772333333333333,148.03,0,11,2021,1
2021-11-21,2.39,23.1,91.37,1.51,20.59,0.02,7.4,13.965714285714283,5.605333333333333,150.42,0,11,2021,1
2021-11-22,2.57,23.39,88.27,1.53,14.67,0.32,5.78,12.237142857142853,5.498333333333334,152.99,0,11,2021,1
2021-11-23,0.26,23.88,87.16,1.44,18.91,0.17,7.21,9.57285714285714,5.266666666666667,153.25,0,11,2021,1
2021-11-24,0.81,23.82,86.02,1.86,9.13,0.0,1.71,8.384285714285712,5.236666666666666,154.06,0,11,2021,1
2021-11-25,0.11,23.49,85.95,2.53,15.24,1.0,0.27,6.222857142857139,5.231333333333334,154.17,0,11,2021,1
2021-11-26,0.0,22.99,84.98,2.11,17.24,7.92,0.0,3.759999999999997,5.231333333333334,154.17,0,11,2021,1
2021-11-27,0.0,21.8,84.74,2.49,20.18,4.35,0.0,0.877142857142854,5.231333333333334,154.17,0,11,2021,1
2021-11-28,0.0,19.42,88.75,2.91,2.39,20.59,1.32,0.5357142857142827,5.187333333333332,154.17,0,11,2021,1
2021-11-29,2.14,22.06,86.66,3.22,2.57,14.67,0.94,0.47428571428571126,5.227333333333333,156.31,0,11,2021,1
2021-11-30,3.94,22.83,85.74,3.47,0.26,18.91,0.51,0.999999999999997,5.341666666666667,160.25,0,11,2021,1
2021-12-01,3.96,22.97,86.08,2.74,0.81,9.13,1.91,1.449999999999997,5.41,3.96,0,12,2021,0
2021-12-02,2.73,23.46,85.16,1.0,0.11,15.24,0.82,1.8242857142857112,5.473666666666667,6.6899999999999995,0,12,2021,0
2021-12-03,0.36,23.82,82.74,0.81,0.0,17.24,3.91,1.8757142857142828,5.355333333333333,7.05,0,12,2021,0
2021-12-04,0.2,23.85,85.07,0.73,0.0,20.18,3.1,1.9042857142857113,5.258666666666667,7.25,0,12,2021,0
2021-12-05,0.01,23.23,84.09,1.2,0.0,2.39,6.23,1.9057142857142826,5.051333333333333,7.26,0,12,2021,0
2021-12-06,0.0,22.35,79.15,1.17,2.14,2.57,2.32,1.5999999999999968,4.974,7.26,0,12,2021,0
2021-12-07,0.0,22.11,77.74,1.45,3.94,0.26,0.02,1.0371428571428543,4.973333333333333,7.26,0,12,2021,0
2021-12-08,0.0,21.76,75.72,2.07,3.96,0.81,0.32,0.47142857142856837,4.962666666666666,7.26,0,12,2021,0
2021-12-09,0.41,22.41,79.17,1.83,2.73,0.11,0.17,0.13999999999999696,4.9706666666666655,7.67,0,12,2021,0
2021-12-10,1.13,22.64,80.68,2.9,0.36,0.0,0.0,0.24999999999999695,5.008333333333334,8.8,0,12,2021,0
2021-12-11,0.15,22.31,83.04,3.14,0.2,0.0,1.0,0.2428571428571398,4.9799999999999995,8.95,0,12,2021,0
2021-12-12,0.13,22.44,80.95,3.21,0.01,0.0,7.92,0.25999999999999696,4.7203333333333335,9.08,0,12,2021,0
2021-12-13,0.0,21.63,83.22,2.78,0.0,2.14,4.35,0.25999999999999696,4.575333333333334,9.08,0,12,2021,0
2021-12-14,0.0,22.24,82.69,2.96,0.0,3.94,20.59,0.25999999999999696,3.8890000000000002,9.08,0,12,2021,0
2021-12-15,0.0,20.72,86.2,2.62,0.0,3.96,14.67,0.25999999999999696,3.4,9.08,0,12,2021,0
2021-12-16,0.0,21.34,80.11,2.59,0.41,2.73,18.91,0.2014285714285684,2.7696666666666667,9.08,0,12,2021,0
2021-12-17,0.0,21.1,75.73,2.07,1.13,0.36,9.13,0.03999999999999699,2.465333333333333,9.08,0,12,2021,0
2021-12-18,0.0,19.58,74.7,2.52,0.15,0.2,15.24,0.018571428571425557,1.9573333333333334,9.08,0,12,2021,0
2021-12-19,0.0,18.75,69.82,2.73,0.13,0.01,17.24,0.0,1.3826666666666665,9.08,0,12,2021,0
2021-12-20,0.0,18.47,73.04,2.64,0.0,0.0,20.18,0.0,0.7100000000000001,9.08,0,12,2021,0
2021-12-21,0.0,19.8,68.13,1.25,0.0,0.0,2.39,0.0,0.6303333333333333,9.08,0,12,2021,0
2021-12-22,0.0,20.43,63.97,1.37,0.0,0.0,2.57,0.0,0.5446666666666666,9.08,0,12,2021,0
2021-12-23,0.0,21.0,67.55,0.94,0.0,0.41,0.26,0.0,0.536,9.08,0,12,2021,0
2021-12-24,0.0,21.53,65.72,0.91,0.0,1.13,0.81,0.0,0.509,9.08,0,12,2021,0
2021-12-25,0.0,22.37,62.56,0.75,0.0,0.15,0.11,0.0,0.5053333333333333,9.08,0,12,2021,0
2021-12-26,0.0,21.56,63.21,1.27,0.0,0.13,0.0,0.0,0.5053333333333333,9.08,0,12,2021,0
2021-12-27,0.0,21.09,69.52,2.18,0.0,0.0,0.0,0.0,0.5053333333333333,9.08,0,12,2021,0
2021-12-28,0.0,20.69,68.93,2.22,0.0,0.0,0.0,0.0,0.5053333333333333,9.08,0,12,2021,0
2021-12-29,0.0,20.96,72.32,2.41,0.0,0.0,2.14,0.0,0.434,9.08,0,12,2021,0
2021-12-30,0.0,21.46,71.06,3.39,0.0,0.0,3.94,0.0,0.3026666666666667,9.08,0,12,2021,0
2021-12-31,0.03,22.36,77.77,3.94,0.0,0.0,3.96,0.004285714285711272,0.1716666666666667,9.11,0,12,2021,0
2022-01-01,0.01,22.56,76.69,3.25,0.0,0.0,2.73,0.005714285714282701,0.08099999999999999,0.01,0,1,2022,0
2022-01-02,0.0,22.36,71.82,3.2,0.0,0.0,0.36,0.005714285714282701,0.06899999999999999,0.01,0,1,2022,0
2022-01-03,0.0,21.75,70.27,2.46,0.0,0.0,0.2,0.005714285714282701,0.06233333333333333,0.01,0,1,2022,0
2022-01-04,0.0,21.29,70.08,2.65,0.0,0.0,0.01,0.005714285714282701,0.06199999999999999,0.01,0,1,2022,0
2022-01-05,0.0,21.13,67.73,1.39,0.0,0.0,0.0,0.005714285714282701,0.06199999999999999,0.01,0,1,2022,0
2022-01-06,0.0,21.51,65.55,1.58,0.0,0.0,0.0,0.005714285714282701,0.06199999999999999,0.01,0,1,2022,0
2022-01-07,0.0,21.97,73.75,1.58,0.03,0.0,0.0,0.0014285714285684151,0.06199999999999999,0.01,0,1,2022,0
2022-01-08,0.0,22.79,75.52,1.12,0.01,0.0,0.41,0.0,0.04833333333333333,0.01,0,1,2022,0
2022-01-09,0.0,22.55,75.91,1.39,0.0,0.0,1.13,0.0,0.010666666666666666,0.01,0,1,2022,0
2022-01-10,0.0,22.44,74.51,1.35,0.0,0.0,0.15,0.0,0.005666666666666667,0.01,0,1,2022,0
2022-01-11,0.0,22.57,74.88,1.89,0.0,0.0,0.13,0.0,0.0013333333333333333,0.01,0,1,2022,0
2022-01-12,0.0,21.18,75.79,1.93,0.0,0.0,0.0,0.0,0.0013333333333333333,0.01,0,1,2022,0
2022-01-13,0.01,20.33,77.33,2.4,0.0,0.0,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-14,0.0,20.3,78.25,2.14,0.0,0.03,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-15,0.0,21.44,71.98,1.3,0.0,0.01,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-16,0.0,23.43,69.33,2.11,0.0,0.0,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-17,0.0,23.63,68.24,3.02,0.0,0.0,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-18,0.0,22.83,66.31,2.62,0.0,0.0,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-19,0.0,22.6,59.24,2.03,0.0,0.0,0.0,0.0014285714285684151,0.0016666666666666668,0.02,0,1,2022,0
2022-01-20,0.0,22.48,57.87,1.67,0.01,0.0,0.0,0.0,0.0016666666666666668,0.02,0,1,2022,0
2022-01-21,0.0,22.65,65.39,2.07,0.0,0.0,0.0,0.0,0.0016666666666666668,0.02,0,1,2022,0
2022-01-22,0.0,22.18,75.22,2.69,0.0,0.0,0.0,0.0,0.0016666666666666668,0.02,0,1,2022,0
2022-01-23,0.0,21.33,75.76,2.78,0.0,0.0,0.0,0.0,0.0016666666666666668,0.02,0,1,2022,0
2022-01-24,0.0,20.44,71.78,2.39,0.0,0.0,0.0,0.0,0.0016666666666666668,0.02,0,1,2022,0
2022-01-25,0.0,20.09,70.16,2.04,0.0,0.0,0.0,0.0,0.0016666666666666668,0.02,0,1,2022,0
2022-01-26,0.04,21.66,66.99,0.9,0.0,0.0,0.0,0.005714285714282701,0.003,0.06,0,1,2022,0
2022-01-27,0.11,22.44,65.77,2.81,0.0,0.01,0.0,0.021428571428568414,0.006666666666666667,0.17,0,1,2022,0
2022-01-28,0.0,22.17,61.46,3.83,0.0,0.0,0.0,0.021428571428568417,0.006666666666666667,0.17,0,1,2022,0
2022-01-29,0.0,22.67,59.42,3.07,0.0,0.0,0.0,0.021428571428568417,0.006666666666666667,0.17,0,1,2022,0
2022-01-30,0.0,24.18,65.15,1.67,0.0,0.0,0.03,0.021428571428568417,0.005666666666666666,0.17,0,1,2022,0
2022-01-31,0.0,24.78,64.87,1.26,0.0,0.0,0.01,0.021428571428568417,0.005333333333333332,0.17,0,1,2022,0
2022-02-01,0.0,24.87,59.34,0.87,0.0,0.0,0.0,0.021428571428568417,0.005333333333333332,0.0,0,2,2022,0
2022-02-02,0.0,24.65,64.25,1.48,0.04,0.0,0.0,0.0157142857142827,0.005333333333333332,0.0,0,2,2022,0
2022-02-03,0.0,23.7,67.72,2.37,0.11,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-04,0.0,21.85,69.4,2.57,0.0,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-05,0.0,22.57,67.49,1.65,0.0,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-06,0.0,23.88,68.42,2.14,0.0,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-07,0.0,24.88,65.24,1.58,0.0,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-08,0.0,24.58,67.0,1.85,0.0,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-09,0.0,25.11,61.96,1.09,0.0,0.04,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-10,0.0,25.62,53.04,1.19,0.0,0.11,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-11,0.0,24.62,45.09,3.51,0.0,0.0,0.0,0.0,0.005333333333333332,0.0,0,2,2022,0
2022-02-12,0.0,24.41,48.14,2.86,0.0,0.0,0.01,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-13,0.0,24.19,48.41,2.1,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-14,0.0,23.83,48.74,1.56,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-15,0.0,23.99,56.79,2.01,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-16,0.0,23.89,59.95,1.95,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-17,0.0,24.03,59.17,1.13,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-18,0.0,25.6,54.83,1.4,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-19,0.0,25.74,49.08,1.72,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-20,0.0,25.4,54.98,2.57,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-21,0.0,25.5,61.63,2.21,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-22,0.0,26.09,52.21,0.9,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-23,0.0,26.94,43.04,2.7,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-24,0.0,26.08,39.04,2.31,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0,2,2022,0
2022-02-25,0.0,25.1,31.51,3.0,0.0,0.0,0.04,0.0,0.0036666666666666666,0.0,0,2,2022,0
2022-02-26,0.0,24.52,29.24,3.29,0.0,0.0,0.11,0.0,0.0,0.0,0,2,2022,0
2022-02-27,0.0,24.5,39.99,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2022,0
2022-02-28,0.0,24.84,39.42,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2022,0
2022-03-01,0.0,25.42,34.42,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-02,0.0,25.69,29.42,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-03,0.0,25.83,29.84,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-04,0.0,26.18,32.86,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-05,0.0,26.64,30.74,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-06,0.0,26.8,39.65,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-07,0.0,27.46,39.35,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-08,0.0,28.32,41.79,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-09,0.0,28.59,41.16,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-10,0.0,28.5,36.87,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-11,0.0,28.53,36.61,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-12,0.0,26.93,33.87,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-13,0.0,27.89,33.88,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-14,0.0,27.69,33.47,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-15,0.0,28.57,27.17,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-16,0.0,28.19,41.8,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-17,0.0,28.89,38.46,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-18,0.0,28.55,57.32,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2022,0
2022-03-19,0.17,27.39,61.68,3.7,0.0,0.0,0.0,0.024285714285711277,0.005666666666666667,0.17,0,3,2022,0
2022-03-20,0.12,26.53,63.96,3.32,0.0,0.0,0.0,0.04142857142856842,0.009666666666666667,0.29000000000000004,0,3,2022,0
2022-03-21,0.06,27.84,59.39,2.5,0.0,0.0,0.0,0.049999999999996984,0.011666666666666665,0.35,0,3,2022,0
2022-03-22,0.31,28.29,58.34,2.04,0.0,0.0,0.0,0.09428571428571128,0.022000000000000002,0.66,0,3,2022,0
2022-03-23,0.36,29.5,56.06,1.71,0.0,0.0,0.0,0.14571428571428272,0.034,1.02,0,3,2022,0
2022-03-24,1.7,28.4,60.42,2.35,0.0,0.0,0.0,0.38857142857142557,0.09066666666666666,2.7199999999999998,0,3,2022,0
2022-03-25,0.08,29.3,56.6,2.1,0.0,0.0,0.0,0.39999999999999697,0.09333333333333332,2.8,0,3,2022,0
2022-03-26,0.05,29.75,54.76,1.69,0.17,0.0,0.0,0.38285714285713984,0.095,2.85,0,3,2022,0
2022-03-27,0.13,30.53,50.23,1.59,0.12,0.0,0.0,0.3842857142857113,0.09933333333333333,2.98,0,3,2022,0
2022-03-28,0.16,30.63,49.32,1.55,0.06,0.0,0.0,0.3985714285714255,0.10466666666666667,3.14,0,3,2022,0
2022-03-29,0.0,30.92,53.31,2.23,0.31,0.0,0.0,0.35428571428571126,0.10466666666666667,3.14,0,3,2022,0
2022-03-30,0.0,30.86,52.58,2.23,0.36,0.0,0.0,0.3028571428571398,0.10466666666666667,3.14,0,3,2022,0
2022-03-31,0.0,30.83,49.82,2.02,1.7,0.0,0.0,0.05999999999999699,0.10466666666666667,3.14,0,3,2022,0
2022-04-01,0.01,30.72,50.67,2.06,0.08,0.0,0.0,0.049999999999996984,0.105,0.01,0,4,2022,1
2022-04-02,0.26,30.55,48.16,1.66,0.05,0.17,0.0,0.07999999999999699,0.11366666666666667,0.27,0,4,2022,1
2022-04-03,0.11,30.91,38.42,2.22,0.13,0.12,0.0,0.07714285714285414,0.11733333333333333,0.38,0,4,2022,1
2022-04-04,0.15,30.98,38.87,1.93,0.16,0.06,0.0,0.07571428571428271,0.12233333333333334,0.53,0,4,2022,1
2022-04-05,0.52,30.94,40.73,2.16,0.0,0.31,0.0,0.149999999999997,0.13966666666666666,1.05,0,4,2022,1
2022-04-06,0.46,31.52,30.34,2.69,0.0,0.36,0.0,0.2157142857142827,0.155,1.51,0,4,2022,1
2022-04-07,0.25,31.82,33.58,2.41,0.0,1.7,0.0,0.2514285714285684,0.16333333333333336,1.76,0,4,2022,1
2022-04-08,0.21,31.32,33.45,1.96,0.01,0.08,0.0,0.279999999999997,0.17033333333333334,1.97,0,4,2022,1
2022-04-09,0.12,30.45,46.93,1.34,0.26,0.05,0.0,0.259999999999997,0.1743333333333333,2.09,0,4,2022,1
2022-04-10,0.43,29.57,48.42,1.22,0.11,0.13,0.0,0.3057142857142828,0.18866666666666668,2.52,0,4,2022,1
2022-04-11,0.5,31.15,41.81,1.97,0.15,0.16,0.0,0.3557142857142827,0.20533333333333334,3.02,0,4,2022,1
2022-04-12,0.0,31.32,33.88,2.45,0.52,0.0,0.0,0.2814285714285684,0.20533333333333334,3.02,0,4,2022,1
2022-04-13,0.09,30.35,46.09,2.16,0.46,0.0,0.0,0.22857142857142557,0.20833333333333334,3.11,0,4,2022,1
2022-04-14,0.93,28.68,57.18,2.36,0.25,0.0,0.0,0.3257142857142827,0.23933333333333331,4.04,0,4,2022,1
2022-04-15,0.21,28.38,57.3,1.91,0.21,0.01,0.0,0.3257142857142827,0.24633333333333332,4.25,0,4,2022,1
2022-04-16,3.6,29.32,57.7,2.5,0.12,0.26,0.0,0.8228571428571397,0.36633333333333334,7.85,0,4,2022,1
2022-04-17,4.19,28.21,64.8,2.62,0.43,0.11,0.0,1.3599999999999972,0.506,12.040000000000001,0,4,2022,1
2022-04-18,14.06,27.39,70.87,1.48,0.5,0.15,0.17,3.2971428571428545,0.969,26.1,0,4,2022,1
2022-04-19,16.25,26.06,74.35,1.9,0.0,0.52,0.12,5.6185714285714266,1.5066666666666668,42.35,0,4,2022,1
2022-04-20,2.37,28.47,63.11,0.93,0.09,0.46,0.06,5.944285714285711,1.5836666666666666,44.72,0,4,2022,1
2022-04-21,1.69,28.25,65.68,1.12,0.93,0.25,0.31,6.05285714285714,1.6296666666666666,46.410000000000004,0,4,2022,1
2022-04-22,10.53,27.16,71.42,1.42,0.21,0.21,0.36,7.527142857142855,1.9686666666666668,56.94,0,4,2022,1
2022-04-23,0.19,27.15,67.39,1.37,3.6,0.12,1.7,7.039999999999997,1.9183333333333332,57.13,0,4,2022,1
2022-04-24,0.04,27.41,64.28,2.07,4.19,0.43,0.08,6.447142857142853,1.917,57.17,0,4,2022,1
2022-04-25,1.87,28.3,61.75,1.24,14.06,0.5,0.05,4.705714285714282,1.9776666666666667,59.04,0,4,2022,1
2022-04-26,6.75,28.18,67.37,1.62,16.25,0.0,0.13,3.348571428571425,2.1983333333333333,65.79,0,4,2022,1
2022-04-27,0.0,29.8,59.13,0.93,2.37,0.09,0.16,3.009999999999997,2.193,65.79,0,4,2022,1
2022-04-28,1.69,27.69,72.28,1.82,1.69,0.93,0.0,3.009999999999997,2.2493333333333334,67.48,0,4,2022,1
2022-04-29,5.05,29.06,65.79,1.41,10.53,0.21,0.0,2.227142857142854,2.417666666666667,72.53,0,4,2022,1
2022-04-30,0.01,29.24,64.21,3.04,0.19,3.6,0.0,2.2014285714285684,2.418,72.54,0,4,2022,1
2022-05-01,0.04,29.24,60.56,2.71,0.04,4.19,0.01,2.2014285714285684,2.4189999999999996,0.04,0,5,2022,1
2022-05-02,0.05,29.0,61.93,3.0,1.87,14.06,0.26,1.9414285714285684,2.412,0.09,0,5,2022,1
2022-05-03,1.28,29.22,61.95,2.65,6.75,16.25,0.11,1.159999999999997,2.451,1.37,0,5,2022,1
2022-05-04,11.29,27.55,73.52,1.79,0.0,2.37,0.15,2.77285714285714,2.8223333333333334,12.66,0,5,2022,1
2022-05-05,21.68,25.78,80.31,1.98,1.69,1.69,0.52,5.6285714285714255,3.5276666666666663,34.34,0,5,2022,1
2022-05-06,4.86,27.29,73.63,1.9,5.05,10.53,0.46,5.601428571428569,3.6743333333333337,39.2,0,5,2022,1
2022-05-07,1.28,28.15,68.25,2.83,0.01,0.19,0.25,5.782857142857139,3.7086666666666663,40.48,0,5,2022,1
2022-05-08,2.14,28.5,69.93,2.18,0.04,0.04,0.21,6.082857142857139,3.773,42.62,0,5,2022,1
2022-05-09,2.38,27.84,73.78,3.57,0.05,1.87,0.12,6.415714285714283,3.8483333333333336,45.0,0,5,2022,1
2022-05-10,1.17,28.08,69.71,4.9,1.28,6.75,0.43,6.399999999999997,3.8729999999999998,46.17,0,5,2022,1
2022-05-11,10.66,25.96,78.4,4.97,11.29,0.0,0.5,6.309999999999997,4.211666666666667,56.83,0,5,2022,1
2022-05-12,7.52,25.17,80.57,4.44,21.68,1.69,0.0,4.287142857142854,4.4623333333333335,64.35,0,5,2022,1
2022-05-13,1.2,26.37,78.11,3.4,4.86,5.05,0.09,3.7642857142857116,4.499333333333333,65.55,0,5,2022,1
2022-05-14,0.06,27.37,72.7,2.92,1.28,0.01,0.93,3.5899999999999967,4.4703333333333335,65.61,0,5,2022,1
2022-05-15,0.22,26.03,80.32,3.02,2.14,0.04,0.21,3.3157142857142823,4.470666666666667,65.83,0,5,2022,1
2022-05-16,18.63,26.32,82.18,2.88,2.38,0.05,3.6,5.637142857142854,4.971666666666667,84.46,0,5,2022,1
2022-05-17,15.28,25.25,78.47,3.58,1.17,1.28,4.19,7.652857142857139,5.341333333333334,99.74,0,5,2022,1
2022-05-18,48.08,26.36,77.05,1.76,10.66,11.29,14.06,12.998571428571426,6.475333333333333,147.82,0,5,2022,1
2022-05-19,29.88,24.16,89.3,3.91,7.52,21.68,16.25,16.19285714285714,6.929666666666667,177.7,0,5,2022,1
2022-05-20,18.58,23.24,86.37,4.15,1.2,4.86,2.37,18.67571428571428,7.47,196.28,0,5,2022,1
2022-05-21,0.44,24.06,83.57,3.74,0.06,1.28,1.69,18.729999999999993,7.428333333333333,196.72,0,5,2022,1
2022-05-22,0.46,25.28,84.56,4.34,0.22,2.14,10.53,18.76428571428571,7.092666666666667,197.17999999999998,0,5,2022,1
2022-05-23,0.16,25.81,83.37,3.69,18.63,2.38,0.19,16.125714285714285,7.091666666666667,197.34,0,5,2022,1
2022-05-24,0.0,26.13,83.14,3.14,15.28,1.17,0.04,13.94285714285714,7.090333333333333,197.34,0,5,2022,1
2022-05-25,0.08,27.01,77.22,2.29,48.08,10.66,1.87,7.085714285714282,7.030666666666667,197.42,0,5,2022,1
2022-05-26,0.22,26.04,80.13,3.33,29.88,7.52,6.75,2.848571428571425,6.813000000000001,197.64,0,5,2022,1
2022-05-27,0.25,25.67,78.26,3.77,18.58,1.2,0.0,0.22999999999999696,6.8213333333333335,197.89,0,5,2022,1
2022-05-28,0.13,25.66,75.8,3.86,0.44,0.06,1.69,0.18571428571428267,6.769333333333333,198.01999999999998,0,5,2022,1
2022-05-29,0.14,25.85,74.99,3.66,0.46,0.22,5.05,0.13999999999999696,6.605666666666666,198.16,0,5,2022,1
2022-05-30,0.12,26.37,75.08,3.25,0.16,18.63,0.01,0.13428571428571123,6.609333333333334,198.28,0,5,2022,1
2022-05-31,2.72,25.99,78.55,2.58,0.0,15.28,0.04,0.5228571428571398,6.698666666666666,201.0,0,5,2022,1
2022-06-01,7.12,24.89,83.81,3.08,0.08,48.08,0.05,1.5285714285714254,6.934333333333333,7.12,1,6,2022,1
2022-06-02,3.67,25.18,80.64,2.67,0.22,29.88,1.28,2.0214285714285682,7.013999999999999,10.79,1,6,2022,1
2022-06-03,0.84,25.34,81.92,2.92,0.25,18.58,11.29,2.1057142857142828,6.665666666666666,11.63,1,6,2022,1
2022-06-04,0.03,26.88,72.07,2.79,0.13,0.44,21.68,2.0914285714285685,5.944,11.66,1,6,2022,1
2022-06-05,16.61,25.17,83.24,2.71,0.14,0.46,4.86,4.444285714285711,6.335666666666667,28.27,1,6,2022,1
2022-06-06,2.62,25.54,81.08,2.22,0.12,0.16,1.28,4.801428571428568,6.380333333333334,30.89,1,6,2022,1
2022-06-07,0.76,25.25,80.47,2.82,2.72,0.0,2.14,4.521428571428568,6.334333333333333,31.65,1,6,2022,1
2022-06-08,0.56,24.86,79.92,3.76,7.12,0.08,2.38,3.5842857142857114,6.273666666666667,32.21,1,6,2022,1
